episode,reward,steps,epsilon
3709,240.0,655,0.01
3710,330.0,569,0.01
3711,730.0,789,0.01
3712,1090.0,613,0.01
3713,1090.0,735,0.01
3714,480.0,579,0.01
3715,450.0,581,0.01
3716,210.0,477,0.01
3717,290.0,467,0.01
3718,210.0,477,0.01
3719,300.0,531,0.01
3720,150.0,335,0.01
3721,320.0,555,0.01
3722,200.0,461,0.01
3723,270.0,677,0.01
3724,130.0,283,0.01
3725,360.0,519,0.01
3726,450.0,447,0.01
3727,1010.0,663,0.01
3728,500.0,863,0.01
3729,150.0,307,0.01
3730,930.0,443,0.01
3731,130.0,315,0.01
3732,130.0,329,0.01
3733,480.0,445,0.01
3734,1060.0,579,0.01
3735,1160.0,621,0.01
3736,330.0,689,0.01
3737,320.0,479,0.01
3738,560.0,643,0.01
3739,420.0,673,0.01
3740,290.0,569,0.01
3741,290.0,503,0.01
3742,1680.0,555,0.01
3743,1680.0,555,0.01
3744,330.0,737,0.01
3745,360.0,631,0.01
3746,370.0,599,0.01
3747,320.0,501,0.01
3748,430.0,615,0.01
3749,560.0,1023,0.01
3750,850.0,871,0.01
3751,500.0,705,0.01
3752,390.0,577,0.01
3753,390.0,565,0.01
3754,280.0,331,0.01
3755,810.0,647,0.01
3756,650.0,649,0.01
3757,1060.0,817,0.01
3758,810.0,783,0.01
3759,450.0,497,0.01
3760,1060.0,739,0.01
3761,360.0,595,0.01
3762,460.0,631,0.01
3763,450.0,479,0.01
3764,630.0,697,0.01
3765,2140.0,853,0.01
3766,400.0,893,0.01
3767,580.0,603,0.01
3768,1110.0,633,0.01
3769,470.0,601,0.01
3770,210.0,409,0.01
3771,240.0,469,0.01
3772,90.0,313,0.01
3773,730.0,527,0.01
3774,280.0,433,0.01
3775,320.0,411,0.01
3776,170.0,379,0.01
3777,170.0,281,0.01
3778,200.0,297,0.01
3779,340.0,463,0.01
3780,380.0,547,0.01
3781,460.0,671,0.01
3782,690.0,761,0.01
3783,770.0,719,0.01
3784,1840.0,905,0.01
3785,660.0,941,0.01
3786,350.0,479,0.01
3787,350.0,541,0.01
3788,460.0,611,0.01
3789,300.0,473,0.01
3790,300.0,481,0.01
3791,600.0,605,0.01
3792,460.0,581,0.01
3793,330.0,563,0.01
3794,1050.0,773,0.01
3795,540.0,671,0.01
3796,460.0,583,0.01
3797,500.0,571,0.01
3798,200.0,441,0.01
3799,540.0,635,0.01
3800,430.0,685,0.01
3801,160.0,331,0.01
3802,360.0,655,0.01
3803,430.0,639,0.01
3804,190.0,315,0.01
3805,540.0,469,0.01
3806,390.0,531,0.01
3807,680.0,705,0.01
3808,280.0,403,0.01
3809,100.0,341,0.01
3810,150.0,409,0.01
3811,610.0,687,0.01
3812,290.0,637,0.01
3813,840.0,823,0.01
3814,810.0,639,0.01
3815,810.0,641,0.01
3816,810.0,595,0.01
3817,490.0,667,0.01
3818,170.0,521,0.01
3819,270.0,455,0.01
3820,830.0,493,0.01
3821,610.0,943,0.01
3822,350.0,591,0.01
3823,380.0,397,0.01
3824,370.0,417,0.01
3825,1050.0,723,0.01
3826,940.0,1143,0.01
3827,500.0,911,0.01
3828,560.0,901,0.01
3829,760.0,685,0.01
3830,430.0,639,0.01
3831,530.0,701,0.01
3832,920.0,945,0.01
3833,650.0,765,0.01
3834,180.0,293,0.01
3835,180.0,313,0.01
3836,570.0,759,0.01
3837,1000.0,857,0.01
3838,490.0,643,0.01
3839,380.0,713,0.01
3840,590.0,705,0.01
3841,470.0,605,0.01
3842,560.0,825,0.01
3843,430.0,487,0.01
3844,1030.0,757,0.01
3845,220.0,325,0.01
3846,150.0,347,0.01
3847,420.0,645,0.01
3848,600.0,527,0.01
3849,520.0,953,0.01
3850,290.0,329,0.01
3851,270.0,507,0.01
3852,300.0,489,0.01
3853,190.0,407,0.01
3854,240.0,427,0.01
3855,1070.0,739,0.01
3856,440.0,579,0.01
3857,460.0,503,0.01
3858,810.0,773,0.01
3859,560.0,815,0.01
3860,960.0,673,0.01
3861,1020.0,703,0.01
3862,300.0,533,0.01
3863,890.0,749,0.01
3864,520.0,627,0.01
3865,560.0,595,0.01
3866,830.0,821,0.01
3867,640.0,743,0.01
3868,460.0,493,0.01
3869,240.0,373,0.01
3870,490.0,691,0.01
3871,440.0,607,0.01
3872,900.0,987,0.01
3873,400.0,875,0.01
3874,310.0,661,0.01
3875,790.0,799,0.01
3876,640.0,613,0.01
3877,520.0,589,0.01
3878,1740.0,787,0.01
3879,90.0,465,0.01
3880,450.0,649,0.01
3881,240.0,403,0.01
3882,880.0,531,0.01
3883,670.0,653,0.01
3884,660.0,689,0.01
3885,420.0,819,0.01
3886,510.0,641,0.01
3887,430.0,469,0.01
3888,200.0,327,0.01
3889,420.0,539,0.01
3890,690.0,529,0.01
3891,180.0,343,0.01
3892,310.0,491,0.01
3893,410.0,557,0.01
3894,490.0,657,0.01
3895,620.0,595,0.01
3896,660.0,653,0.01
3897,660.0,747,0.01
3898,160.0,417,0.01
3899,1010.0,725,0.01
3900,990.0,689,0.01
3901,310.0,417,0.01
3902,410.0,621,0.01
3903,350.0,549,0.01
3904,310.0,507,0.01
3905,520.0,621,0.01
3906,610.0,681,0.01
3907,190.0,387,0.01
3908,890.0,689,0.01
3909,270.0,499,0.01
3910,500.0,617,0.01
3911,210.0,605,0.01
3912,210.0,319,0.01
3913,400.0,1005,0.01
3914,500.0,463,0.01
3915,220.0,327,0.01
3916,260.0,373,0.01
3917,210.0,345,0.01
3918,70.0,281,0.01
3919,490.0,743,0.01
3920,450.0,595,0.01
3921,450.0,539,0.01
3922,280.0,487,0.01
3923,120.0,235,0.01
3924,960.0,741,0.01
3925,470.0,825,0.01
3926,1070.0,809,0.01
3927,370.0,629,0.01
3928,440.0,715,0.01
3929,430.0,657,0.01
3930,520.0,509,0.01
3931,830.0,603,0.01
3932,470.0,603,0.01
3933,460.0,645,0.01
3934,260.0,491,0.01
3935,310.0,529,0.01
3936,340.0,679,0.01
3937,370.0,459,0.01
3938,720.0,691,0.01
3939,600.0,627,0.01
3940,340.0,387,0.01
3941,200.0,409,0.01
3942,200.0,367,0.01
3943,670.0,661,0.01
3944,350.0,425,0.01
3945,380.0,493,0.01
3946,250.0,471,0.01
3947,690.0,789,0.01
3948,460.0,453,0.01
3949,380.0,439,0.01
3950,380.0,615,0.01
3951,610.0,775,0.01
3952,380.0,515,0.01
3953,380.0,511,0.01
3954,320.0,591,0.01
3955,360.0,905,0.01
3956,570.0,847,0.01
3957,730.0,907,0.01
3958,1330.0,653,0.01
3959,730.0,581,0.01
3960,520.0,537,0.01
3961,380.0,485,0.01
3962,180.0,363,0.01
3963,790.0,609,0.01
3964,770.0,613,0.01
3965,760.0,661,0.01
3966,190.0,395,0.01
3967,450.0,497,0.01
3968,580.0,529,0.01
3969,590.0,603,0.01
3970,560.0,683,0.01
3971,540.0,493,0.01
3972,520.0,749,0.01
3973,310.0,441,0.01
3974,760.0,867,0.01
3975,630.0,589,0.01
3976,190.0,415,0.01
3977,720.0,727,0.01
3978,1290.0,941,0.01
3979,490.0,715,0.01
3980,230.0,419,0.01
3981,180.0,397,0.01
3982,550.0,745,0.01
3983,770.0,815,0.01
3984,330.0,439,0.01
3985,590.0,633,0.01
3986,500.0,733,0.01
3987,1080.0,713,0.01
3988,1700.0,609,0.01
3989,1450.0,953,0.01
3990,2880.0,1037,0.01
3991,740.0,677,0.01
3992,1210.0,861,0.01
3993,960.0,875,0.01
3994,760.0,839,0.01
3995,930.0,809,0.01
3996,2600.0,889,0.01
3997,560.0,625,0.01
3998,830.0,797,0.01
3999,810.0,839,0.01
4000,2230.0,879,0.01
4001,490.0,627,0.01
4002,800.0,885,0.01
4003,490.0,627,0.01
4004,1900.0,621,0.01
4005,2050.0,765,0.01
4006,2430.0,981,0.01
4007,1960.0,789,0.01
4008,1330.0,1075,0.01
4009,620.0,653,0.01
4010,710.0,817,0.01
4011,480.0,653,0.01
4012,2140.0,815,0.01
4013,680.0,575,0.01
4014,560.0,663,0.01
4015,300.0,561,0.01
4016,930.0,895,0.01
4017,690.0,669,0.01
4018,210.0,625,0.01
4019,410.0,517,0.01
4020,300.0,331,0.01
4021,510.0,489,0.01
4022,380.0,743,0.01
4023,1040.0,791,0.01
4024,1100.0,667,0.01
4025,300.0,417,0.01
4026,390.0,429,0.01
4027,300.0,331,0.01
4028,300.0,329,0.01
4029,300.0,331,0.01
4030,300.0,329,0.01
4031,530.0,789,0.01
4032,180.0,481,0.01
4033,390.0,429,0.01
4034,300.0,329,0.01
4035,300.0,329,0.01
4036,300.0,331,0.01
4037,490.0,677,0.01
4038,200.0,513,0.01
4039,980.0,1203,0.01
4040,300.0,505,0.01
4041,550.0,665,0.01
4042,300.0,331,0.01
4043,330.0,421,0.01
4044,300.0,331,0.01
4045,370.0,579,0.01
4046,500.0,567,0.01
4047,990.0,823,0.01
4048,620.0,711,0.01
4049,250.0,565,0.01
4050,380.0,631,0.01
4051,330.0,431,0.01
4052,990.0,753,0.01
4053,620.0,545,0.01
4054,620.0,545,0.01
4055,570.0,629,0.01
4056,320.0,557,0.01
4057,610.0,641,0.01
4058,710.0,933,0.01
4059,490.0,717,0.01
4060,640.0,793,0.01
4061,660.0,661,0.01
4062,480.0,475,0.01
4063,300.0,331,0.01
4064,300.0,329,0.01
4065,300.0,331,0.01
4066,300.0,331,0.01
4067,300.0,331,0.01
4068,300.0,405,0.01
4069,450.0,727,0.01
4070,570.0,733,0.01
4071,380.0,463,0.01
4072,300.0,331,0.01
4073,260.0,319,0.01
4074,300.0,329,0.01
4075,300.0,331,0.01
4076,300.0,331,0.01
4077,340.0,463,0.01
4078,450.0,593,0.01
4079,330.0,505,0.01
4080,630.0,869,0.01
4081,720.0,695,0.01
4082,220.0,517,0.01
4083,250.0,495,0.01
4084,300.0,331,0.01
4085,330.0,441,0.01
4086,590.0,599,0.01
4087,200.0,431,0.01
4088,650.0,675,0.01
4089,460.0,595,0.01
4090,330.0,665,0.01
4091,430.0,653,0.01
4092,1140.0,689,0.01
4093,420.0,589,0.01
4094,200.0,431,0.01
4095,500.0,613,0.01
4096,350.0,465,0.01
4097,290.0,737,0.01
4098,190.0,541,0.01
4099,270.0,411,0.01
4100,450.0,519,0.01
4101,680.0,693,0.01
4102,690.0,729,0.01
4103,360.0,601,0.01
4104,430.0,501,0.01
4105,560.0,585,0.01
4106,570.0,507,0.01
4107,270.0,461,0.01
4108,510.0,799,0.01
4109,670.0,1049,0.01
4110,690.0,585,0.01
4111,300.0,331,0.01
4112,930.0,1055,0.01
4113,240.0,375,0.01
4114,240.0,375,0.01
4115,180.0,289,0.01
4116,510.0,725,0.01
4117,520.0,651,0.01
4118,340.0,545,0.01
4119,420.0,491,0.01
4120,350.0,599,0.01
4121,450.0,893,0.01
4122,350.0,357,0.01
4123,270.0,385,0.01
4124,230.0,401,0.01
4125,170.0,397,0.01
4126,500.0,997,0.01
4127,780.0,769,0.01
4128,390.0,489,0.01
4129,440.0,553,0.01
4130,320.0,315,0.01
4131,940.0,801,0.01
4132,320.0,417,0.01
4133,230.0,329,0.01
4134,400.0,765,0.01
4135,930.0,753,0.01
4136,840.0,643,0.01
4137,1150.0,879,0.01
4138,210.0,509,0.01
4139,440.0,689,0.01
4140,240.0,425,0.01
4141,490.0,621,0.01
4142,310.0,469,0.01
4143,370.0,639,0.01
4144,630.0,693,0.01
4145,290.0,633,0.01
4146,200.0,395,0.01
4147,890.0,711,0.01
4148,290.0,673,0.01
4149,320.0,521,0.01
4150,200.0,345,0.01
4151,520.0,829,0.01
4152,430.0,431,0.01
4153,900.0,655,0.01
4154,720.0,587,0.01
4155,800.0,613,0.01
4156,620.0,661,0.01
4157,220.0,497,0.01
4158,420.0,719,0.01
4159,420.0,745,0.01
4160,650.0,577,0.01
4161,560.0,795,0.01
4162,510.0,745,0.01
4163,870.0,1063,0.01
4164,220.0,385,0.01
4165,780.0,675,0.01
4166,1070.0,859,0.01
4167,1080.0,939,0.01
4168,630.0,689,0.01
4169,800.0,777,0.01
4170,1070.0,919,0.01
4171,430.0,655,0.01
4172,1410.0,819,0.01
4173,1420.0,963,0.01
4174,430.0,657,0.01
4175,830.0,927,0.01
4176,380.0,657,0.01
4177,370.0,457,0.01
4178,450.0,439,0.01
4179,1530.0,737,0.01
4180,1040.0,817,0.01
4181,580.0,675,0.01
4182,410.0,609,0.01
4183,1660.0,1123,0.01
4184,1820.0,601,0.01
4185,1880.0,687,0.01
4186,1440.0,911,0.01
4187,940.0,1413,0.01
4188,370.0,677,0.01
4189,640.0,877,0.01
4190,600.0,645,0.01
4191,610.0,709,0.01
4192,650.0,661,0.01
4193,290.0,665,0.01
4194,440.0,565,0.01
4195,270.0,553,0.01
4196,240.0,447,0.01
4197,1020.0,755,0.01
4198,350.0,691,0.01
4199,1270.0,1041,0.01
4200,220.0,511,0.01
4201,570.0,915,0.01
4202,320.0,573,0.01
4203,310.0,459,0.01
4204,640.0,629,0.01
4205,2010.0,689,0.01
4206,250.0,441,0.01
4207,700.0,629,0.01
4208,960.0,839,0.01
4209,450.0,1029,0.01
4210,610.0,841,0.01
4211,250.0,543,0.01
4212,260.0,511,0.01
4213,370.0,497,0.01
4214,220.0,301,0.01
4215,210.0,509,0.01
4216,470.0,623,0.01
4217,540.0,525,0.01
4218,950.0,595,0.01
4219,650.0,631,0.01
4220,610.0,999,0.01
4221,980.0,705,0.01
4222,240.0,451,0.01
4223,290.0,389,0.01
4224,630.0,671,0.01
4225,2060.0,941,0.01
4226,1890.0,635,0.01
4227,440.0,485,0.01
4228,320.0,783,0.01
4229,1190.0,783,0.01
4230,300.0,433,0.01
4231,710.0,659,0.01
4232,250.0,551,0.01
4233,670.0,725,0.01
4234,560.0,537,0.01
4235,970.0,945,0.01
4236,520.0,887,0.01
4237,240.0,355,0.01
4238,500.0,887,0.01
4239,220.0,375,0.01
4240,520.0,545,0.01
4241,300.0,417,0.01
4242,650.0,697,0.01
4243,400.0,655,0.01
4244,740.0,781,0.01
4245,420.0,661,0.01
4246,560.0,1311,0.01
4247,130.0,293,0.01
4248,600.0,619,0.01
4249,520.0,681,0.01
4250,550.0,713,0.01
4251,300.0,517,0.01
4252,320.0,491,0.01
4253,280.0,533,0.01
4254,410.0,625,0.01
4255,320.0,393,0.01
4256,430.0,555,0.01
4257,570.0,671,0.01
4258,930.0,655,0.01
4259,1100.0,789,0.01
4260,400.0,569,0.01
4261,430.0,427,0.01
4262,410.0,505,0.01
4263,500.0,589,0.01
4264,350.0,557,0.01
4265,1160.0,709,0.01
4266,170.0,359,0.01
4267,200.0,315,0.01
4268,1000.0,903,0.01
4269,800.0,797,0.01
4270,630.0,733,0.01
4271,380.0,429,0.01
4272,520.0,559,0.01
4273,420.0,519,0.01
4274,270.0,463,0.01
4275,400.0,535,0.01
4276,500.0,745,0.01
4277,390.0,553,0.01
4278,320.0,479,0.01
4279,230.0,343,0.01
4280,330.0,457,0.01
4281,310.0,427,0.01
4282,680.0,681,0.01
4283,350.0,505,0.01
4284,270.0,499,0.01
4285,400.0,625,0.01
4286,590.0,669,0.01
4287,600.0,649,0.01
4288,350.0,617,0.01
4289,410.0,673,0.01
4290,460.0,629,0.01
4291,490.0,867,0.01
4292,300.0,447,0.01
4293,440.0,569,0.01
4294,710.0,769,0.01
4295,490.0,601,0.01
4296,270.0,527,0.01
4297,1070.0,875,0.01
4298,580.0,469,0.01
4299,110.0,369,0.01
4300,280.0,393,0.01
4301,350.0,501,0.01
4302,460.0,1043,0.01
4303,450.0,521,0.01
4304,290.0,501,0.01
4305,300.0,457,0.01
4306,310.0,413,0.01
4307,820.0,719,0.01
4308,100.0,361,0.01
4309,470.0,549,0.01
4310,690.0,605,0.01
4311,1100.0,655,0.01
4312,430.0,495,0.01
4313,530.0,483,0.01
4314,370.0,581,0.01
4315,320.0,433,0.01
4316,110.0,325,0.01
4317,520.0,547,0.01
4318,1070.0,603,0.01
4319,500.0,439,0.01
4320,1100.0,647,0.01
4321,610.0,871,0.01
4322,2010.0,633,0.01
4323,320.0,623,0.01
4324,410.0,731,0.01
4325,200.0,401,0.01
4326,260.0,343,0.01
4327,460.0,581,0.01
4328,220.0,411,0.01
4329,420.0,665,0.01
4330,480.0,721,0.01
4331,490.0,705,0.01
4332,1920.0,953,0.01
4333,1090.0,839,0.01
4334,480.0,561,0.01
4335,370.0,799,0.01
4336,330.0,575,0.01
4337,250.0,535,0.01
4338,250.0,533,0.01
4339,270.0,401,0.01
4340,540.0,651,0.01
4341,330.0,423,0.01
4342,250.0,443,0.01
4343,270.0,605,0.01
4344,290.0,475,0.01
4345,320.0,451,0.01
4346,740.0,689,0.01
4347,500.0,695,0.01
4348,910.0,631,0.01
4349,1280.0,943,0.01
4350,220.0,523,0.01
4351,270.0,533,0.01
4352,260.0,385,0.01
4353,600.0,597,0.01
4354,630.0,729,0.01
4355,860.0,693,0.01
4356,1270.0,755,0.01
4357,1100.0,679,0.01
4358,420.0,605,0.01
4359,790.0,655,0.01
4360,470.0,735,0.01
4361,620.0,621,0.01
4362,190.0,383,0.01
4363,410.0,619,0.01
4364,160.0,363,0.01
4365,620.0,491,0.01
4366,720.0,703,0.01
4367,340.0,441,0.01
4368,490.0,545,0.01
4369,970.0,671,0.01
4370,990.0,643,0.01
4371,190.0,329,0.01
4372,340.0,475,0.01
4373,930.0,859,0.01
4374,380.0,473,0.01
4375,370.0,507,0.01
4376,380.0,439,0.01
4377,370.0,455,0.01
4378,380.0,477,0.01
4379,860.0,821,0.01
4380,370.0,773,0.01
4381,1120.0,873,0.01
4382,760.0,633,0.01
4383,720.0,593,0.01
4384,1130.0,785,0.01
4385,720.0,755,0.01
4386,540.0,721,0.01
4387,490.0,749,0.01
4388,380.0,479,0.01
4389,280.0,531,0.01
4390,230.0,429,0.01
4391,180.0,405,0.01
4392,390.0,627,0.01
4393,840.0,767,0.01
4394,730.0,711,0.01
4395,510.0,557,0.01
4396,250.0,381,0.01
4397,1110.0,747,0.01
4398,320.0,475,0.01
4399,780.0,717,0.01
4400,700.0,657,0.01
4401,430.0,695,0.01
4402,470.0,831,0.01
4403,640.0,773,0.01
4404,520.0,705,0.01
4405,250.0,447,0.01
4406,410.0,425,0.01
4407,270.0,367,0.01
4408,350.0,531,0.01
4409,490.0,535,0.01
4410,680.0,849,0.01
4411,390.0,523,0.01
4412,820.0,729,0.01
4413,150.0,309,0.01
4414,1120.0,707,0.01
4415,500.0,669,0.01
4416,380.0,473,0.01
4417,380.0,473,0.01
4418,320.0,467,0.01
4419,350.0,455,0.01
4420,1070.0,701,0.01
4421,560.0,601,0.01
4422,370.0,517,0.01
4423,1060.0,747,0.01
4424,260.0,605,0.01
4425,220.0,313,0.01
4426,480.0,521,0.01
4427,400.0,571,0.01
4428,340.0,449,0.01
4429,610.0,517,0.01
4430,130.0,327,0.01
4431,480.0,721,0.01
4432,650.0,783,0.01
4433,340.0,493,0.01
4434,570.0,583,0.01
4435,520.0,833,0.01
4436,700.0,861,0.01
4437,170.0,421,0.01
4438,310.0,525,0.01
4439,740.0,1097,0.01
4440,590.0,687,0.01
4441,2060.0,927,0.01
4442,480.0,707,0.01
4443,550.0,639,0.01
4444,420.0,599,0.01
4445,560.0,715,0.01
4446,390.0,533,0.01
4447,870.0,951,0.01
4448,540.0,753,0.01
4449,180.0,297,0.01
4450,390.0,527,0.01
4451,1920.0,681,0.01
4452,580.0,823,0.01
4453,620.0,771,0.01
4454,3590.0,805,0.01
4455,920.0,863,0.01
4456,590.0,765,0.01
4457,520.0,683,0.01
4458,320.0,565,0.01
4459,380.0,687,0.01
4460,550.0,703,0.01
4461,3480.0,913,0.01
4462,1500.0,967,0.01
4463,340.0,607,0.01
4464,600.0,721,0.01
4465,740.0,609,0.01
4466,500.0,603,0.01
4467,390.0,623,0.01
4468,380.0,697,0.01
4469,450.0,513,0.01
4470,400.0,1053,0.01
4471,910.0,591,0.01
4472,610.0,817,0.01
4473,320.0,499,0.01
4474,360.0,511,0.01
4475,1220.0,571,0.01
4476,610.0,723,0.01
4477,440.0,445,0.01
4478,640.0,791,0.01
4479,720.0,733,0.01
4480,510.0,1157,0.01
4481,310.0,419,0.01
4482,820.0,823,0.01
4483,700.0,1075,0.01
4484,450.0,681,0.01
4485,410.0,451,0.01
4486,320.0,489,0.01
4487,350.0,489,0.01
4488,280.0,475,0.01
4489,370.0,425,0.01
4490,250.0,475,0.01
4491,600.0,791,0.01
4492,340.0,557,0.01
4493,230.0,297,0.01
4494,250.0,389,0.01
4495,580.0,669,0.01
4496,270.0,507,0.01
4497,610.0,627,0.01
4498,580.0,955,0.01
4499,1360.0,909,0.01
4500,250.0,417,0.01
4501,1080.0,653,0.01
4502,350.0,677,0.01
4503,1270.0,1109,0.01
4504,340.0,571,0.01
4505,440.0,573,0.01
4506,430.0,541,0.01
4507,480.0,593,0.01
4508,710.0,629,0.01
4509,280.0,511,0.01
4510,420.0,569,0.01
4511,300.0,377,0.01
4512,390.0,513,0.01
4513,210.0,445,0.01
4514,430.0,697,0.01
4515,380.0,715,0.01
4516,240.0,335,0.01
4517,130.0,321,0.01
4518,610.0,643,0.01
4519,210.0,515,0.01
4520,850.0,731,0.01
4521,530.0,631,0.01
4522,360.0,463,0.01
4523,960.0,625,0.01
4524,400.0,561,0.01
4525,430.0,637,0.01
4526,900.0,721,0.01
4527,460.0,645,0.01
4528,490.0,537,0.01
4529,410.0,689,0.01
4530,480.0,703,0.01
4531,960.0,741,0.01
4532,1170.0,735,0.01
4533,1050.0,677,0.01
4534,490.0,655,0.01
4535,360.0,549,0.01
4536,320.0,633,0.01
4537,570.0,651,0.01
4538,680.0,521,0.01
4539,760.0,1061,0.01
4540,350.0,627,0.01
4541,280.0,713,0.01
4542,350.0,527,0.01
4543,960.0,971,0.01
4544,820.0,765,0.01
4545,590.0,647,0.01
4546,1390.0,881,0.01
4547,2140.0,1073,0.01
4548,910.0,793,0.01
4549,220.0,415,0.01
4550,450.0,493,0.01
4551,980.0,1019,0.01
4552,690.0,783,0.01
4553,560.0,545,0.01
4554,460.0,617,0.01
4555,440.0,611,0.01
4556,330.0,431,0.01
4557,280.0,325,0.01
4558,190.0,465,0.01
4559,370.0,617,0.01
4560,790.0,741,0.01
4561,320.0,449,0.01
4562,400.0,631,0.01
4563,570.0,735,0.01
4564,300.0,627,0.01
4565,220.0,333,0.01
4566,280.0,525,0.01
4567,460.0,707,0.01
4568,180.0,283,0.01
4569,390.0,613,0.01
4570,270.0,499,0.01
4571,380.0,695,0.01
4572,430.0,767,0.01
4573,520.0,593,0.01
4574,130.0,343,0.01
4575,310.0,469,0.01
4576,330.0,363,0.01
4577,850.0,713,0.01
4578,1460.0,945,0.01
4579,1110.0,759,0.01
4580,830.0,723,0.01
4581,560.0,633,0.01
4582,270.0,759,0.01
4583,300.0,429,0.01
4584,620.0,713,0.01
4585,360.0,673,0.01
4586,230.0,631,0.01
4587,990.0,701,0.01
4588,420.0,651,0.01
4589,610.0,647,0.01
4590,1140.0,755,0.01
4591,270.0,577,0.01
4592,670.0,617,0.01
4593,520.0,821,0.01
4594,2670.0,1011,0.01
4595,490.0,759,0.01
4596,770.0,693,0.01
4597,300.0,533,0.01
4598,320.0,615,0.01
4599,980.0,711,0.01
4600,790.0,611,0.01
4601,400.0,917,0.01
4602,330.0,613,0.01
4603,130.0,467,0.01
4604,230.0,413,0.01
4605,730.0,693,0.01
4606,240.0,401,0.01
4607,280.0,331,0.01
4608,440.0,589,0.01
4609,890.0,717,0.01
4610,590.0,733,0.01
4611,290.0,471,0.01
4612,210.0,419,0.01
4613,310.0,479,0.01
4614,370.0,471,0.01
4615,190.0,329,0.01
4616,380.0,617,0.01
4617,220.0,391,0.01
4618,460.0,605,0.01
4619,490.0,595,0.01
4620,1060.0,1051,0.01
4621,510.0,677,0.01
4622,460.0,545,0.01
4623,230.0,327,0.01
4624,250.0,423,0.01
4625,430.0,709,0.01
4626,190.0,379,0.01
4627,430.0,471,0.01
4628,370.0,537,0.01
4629,650.0,563,0.01
4630,700.0,999,0.01
4631,670.0,697,0.01
4632,1030.0,697,0.01
4633,340.0,631,0.01
4634,240.0,381,0.01
4635,430.0,749,0.01
4636,260.0,489,0.01
4637,390.0,599,0.01
4638,610.0,653,0.01
4639,360.0,471,0.01
4640,910.0,1099,0.01
4641,400.0,599,0.01
4642,250.0,401,0.01
4643,80.0,245,0.01
4644,490.0,689,0.01
4645,260.0,493,0.01
4646,640.0,681,0.01
4647,400.0,731,0.01
4648,610.0,593,0.01
4649,570.0,565,0.01
4650,340.0,517,0.01
4651,840.0,757,0.01
4652,900.0,693,0.01
4653,460.0,613,0.01
4654,410.0,791,0.01
4655,950.0,597,0.01
4656,890.0,637,0.01
4657,1190.0,687,0.01
4658,250.0,443,0.01
4659,250.0,443,0.01
4660,760.0,675,0.01
4661,320.0,513,0.01
4662,1100.0,581,0.01
4663,400.0,637,0.01
4664,780.0,849,0.01
4665,790.0,717,0.01
4666,1590.0,739,0.01
4667,410.0,679,0.01
4668,550.0,663,0.01
4669,1110.0,677,0.01
4670,940.0,761,0.01
4671,370.0,513,0.01
4672,440.0,613,0.01
4673,660.0,771,0.01
4674,690.0,693,0.01
4675,720.0,631,0.01
4676,730.0,623,0.01
4677,890.0,627,0.01
4678,640.0,573,0.01
4679,640.0,645,0.01
4680,810.0,743,0.01
4681,820.0,759,0.01
4682,710.0,813,0.01
4683,340.0,491,0.01
4684,510.0,659,0.01
4685,1000.0,781,0.01
4686,490.0,611,0.01
4687,570.0,745,0.01
4688,210.0,265,0.01
4689,390.0,495,0.01
4690,590.0,869,0.01
4691,340.0,459,0.01
4692,360.0,477,0.01
4693,620.0,601,0.01
4694,370.0,465,0.01
4695,360.0,515,0.01
4696,350.0,457,0.01
4697,400.0,529,0.01
4698,400.0,631,0.01
4699,760.0,741,0.01
4700,280.0,515,0.01
4701,180.0,395,0.01
4702,410.0,645,0.01
4703,1200.0,885,0.01
4704,320.0,507,0.01
4705,270.0,487,0.01
4706,460.0,719,0.01
4707,350.0,557,0.01
4708,440.0,549,0.01
4709,590.0,759,0.01
4710,440.0,365,0.01
4711,300.0,415,0.01
4712,1450.0,815,0.01
4713,320.0,385,0.01
4714,1670.0,751,0.01
4715,810.0,751,0.01
4716,520.0,709,0.01
4717,630.0,717,0.01
4718,620.0,583,0.01
4719,330.0,475,0.01
4720,1930.0,769,0.01
4721,490.0,577,0.01
4722,630.0,851,0.01
4723,740.0,787,0.01
4724,940.0,805,0.01
4725,820.0,733,0.01
4726,860.0,761,0.01
4727,430.0,763,0.01
4728,620.0,869,0.01
4729,590.0,711,0.01
4730,730.0,735,0.01
4731,260.0,467,0.01
4732,550.0,733,0.01
4733,590.0,727,0.01
4734,260.0,601,0.01
4735,500.0,691,0.01
4736,960.0,757,0.01
4737,1580.0,959,0.01
4738,2160.0,855,0.01
4739,590.0,643,0.01
4740,740.0,677,0.01
4741,1470.0,817,0.01
4742,1080.0,903,0.01
4743,980.0,727,0.01
4744,1530.0,873,0.01
4745,680.0,873,0.01
4746,1300.0,769,0.01
4747,1420.0,835,0.01
4748,1390.0,753,0.01
4749,610.0,611,0.01
4750,1930.0,961,0.01
4751,860.0,737,0.01
4752,580.0,681,0.01
4753,540.0,655,0.01
4754,1330.0,725,0.01
4755,720.0,683,0.01
4756,1300.0,709,0.01
4757,1050.0,821,0.01
4758,750.0,757,0.01
4759,1530.0,797,0.01
4760,2180.0,903,0.01
4761,1730.0,863,0.01
4762,1490.0,885,0.01
4763,1330.0,703,0.01
4764,1300.0,689,0.01
4765,1600.0,855,0.01
4766,1050.0,801,0.01
4767,610.0,689,0.01
4768,580.0,629,0.01
4769,580.0,615,0.01
4770,1370.0,857,0.01
4771,1960.0,983,0.01
4772,1240.0,857,0.01
