update,episodes_completed,avg_reward,avg_score,policy_loss,value_loss,entropy,clip_frac,kl,action_diversity,unique_states,explained_variance,advantage_std,positive_adv_frac
4920,13884,162.675,1626.75,-0.004932791067403741,3.6605739779770374,1.9900838248431683,0.111083984375,0.005287168089125771,2.179288589613441,1200,0.903445680141449,4.71191590309143,0.4430078125
4930,13910,169.5125,1695.125,-0.005596349816187285,6.377238925546408,1.999305984005332,0.1087646484375,0.003553284037479898,2.1843281940065746,1422,0.8999194532632828,4.825048320293426,0.440390625
4940,13937,172.79375,1727.9375,-0.002794161453493871,15.477817326784134,1.9138022288680077,0.1114501953125,0.00443571319556213,2.162690588063178,1249,0.9079205018281936,4.608985109329224,0.4409228515625
4950,13961,176.54375,1765.4375,-0.004451360131497495,18.09050988033414,1.960410438477993,0.1270751953125,0.004467375325475587,2.181788935472976,1238,0.9040398752689361,4.820105788707733,0.44923828125
4960,13988,182.23125,1822.3125,-0.008338687010109425,4.9344417210668325,1.9324583671987057,0.141357421875,0.003945088379623485,2.1709772837479475,1194,0.9010778206586838,4.951980557441711,0.4546435546875
4970,14014,179.5625,1795.625,-0.007342314507695846,5.681186433881521,2.0069175232201815,0.132568359375,0.003302701239590533,2.179434080031843,1233,0.9000209820270538,5.066650732755661,0.4563037109375
4980,14042,177.375,1773.75,-0.007293263042811304,6.065384313464165,2.0300663486123085,0.131103515625,0.00615263674990274,2.1826998964506465,1263,0.8994357502460479,5.145703152418137,0.449970703125
4990,14064,177.36875,1773.6875,-0.004000789427664131,4.225212382152677,2.0397054702043533,0.1292724609375,0.004117487696930766,2.179063196087131,1287,0.9032787597179412,5.049633103609085,0.4521826171875
5000,14094,180.63125,1806.3125,-0.0035571964544942603,10.634531531482935,1.9341347981244326,0.101318359375,0.004018815841845935,2.185191559904196,1311,0.9069819641113281,5.011480820178986,0.451826171875
5010,14117,178.56875,1785.6875,-0.009017805372423027,6.280959717929363,2.1035740710794926,0.163818359375,0.005388380566728301,2.186532492479459,1345,0.9070885580778122,5.127547492980957,0.4509716796875
5020,14147,179.23125,1792.3125,-0.0037866687634959817,22.068174734711647,1.8352151345461607,0.1246337890625,0.005412396954852738,2.145788404318252,1212,0.9065174800157547,5.233568464517593,0.4530908203125
5030,14169,181.19375,1811.9375,-0.005080197559436783,4.455022241920233,2.0008880142122507,0.1455078125,0.00510195264723734,2.18346086516061,1288,0.9156550687551498,5.008947594165802,0.4496826171875
5040,14196,187.3375,1873.375,-0.003988967393524945,12.602276228368282,1.9538615178316832,0.0985107421875,0.0031316578279074747,2.178008708825582,1188,0.9169569343328476,5.035691399574279,0.451474609375
5050,14222,189.9875,1899.875,-0.005682809729478322,7.01888382434845,1.9335595611482859,0.1326904296875,0.0060019858174200635,2.1875481446820593,1366,0.9254649752378463,4.892339231967926,0.448056640625
5060,14246,194.7125,1947.125,-0.006846687800134532,16.069311246275902,1.9821602366864681,0.159912109375,0.006931783615073073,2.164464529822187,1279,0.9273331600427628,4.937456290721894,0.4498193359375
5070,14274,193.6625,1936.625,-0.003839589233393781,9.016373917460442,1.9444422218948603,0.1234130859375,0.0049074172020482365,2.1919740050763057,1280,0.9277686673402786,4.97485404253006,0.452705078125
5080,14298,193.46875,1934.6875,-0.005418780347099528,6.036264952272177,1.9489800073206425,0.103759765625,0.0025672330011730082,2.158387276931803,1196,0.9275159472227097,5.129109942913056,0.455205078125
5090,14324,196.225,1962.25,-0.0074728970939759165,25.4804100766778,2.001467891037464,0.1439208984375,0.0050494249699113425,2.189803974341941,1185,0.9251468622684479,5.31312201499939,0.4543603515625
5100,14348,203.4125,2034.125,-0.007253710558870807,4.484933052212,2.0231730584055185,0.1243896484375,0.004317365419410635,2.172914697982448,1235,0.9276467448472977,5.334788938760758,0.4538037109375
5110,14372,200.0375,2000.375,-0.009675632696598768,10.130991790443659,2.046962942928076,0.2071533203125,0.007936238165711984,2.189979526985306,1382,0.9268407875299454,5.426671880483627,0.4484619140625
5120,14400,196.65625,1966.5625,-0.005467477996717207,8.253699574619532,2.0334272161126137,0.1165771484375,0.004259089953848161,2.1831194966971923,1273,0.9282867449522019,5.377854076623916,0.4413525390625
5130,14426,189.78125,1897.8125,-0.00798473390750587,5.235092988237739,2.041082177311182,0.158447265625,0.0057999147538794205,2.1736456964070854,1281,0.9255176740884781,5.435408985614776,0.4406494140625
5140,14454,185.41875,1854.1875,-0.0033989321964327246,14.847396519035101,1.9735312294214964,0.1007080078125,0.003624369524914073,2.1879989353679985,1162,0.9185835909843445,5.5852459025383,0.4360888671875
5150,14480,180.3125,1803.125,-0.005906167527427897,11.545228112488985,1.9832397047430277,0.1549072265625,0.009113129946854315,2.1816320688336464,1368,0.9176542639732361,5.471344660520554,0.435712890625
5160,14505,177.30625,1773.0625,-0.001918437919812277,13.706959187984467,1.921737227588892,0.1033935546875,0.004385878368339036,2.1726461117378517,1279,0.9159383422136307,5.477491790056229,0.4338037109375
5170,14535,171.58125,1715.8125,-0.005758252809755504,45.511399291455746,1.8866849970072508,0.110107421875,0.0038363644816854503,2.1784349405412464,1268,0.9130927747488022,5.5194980800151825,0.43529296875
5180,14557,171.00625,1710.0625,-0.00405889013200067,51.8506378531456,2.0053982008248568,0.0850830078125,0.0029367804854700807,2.175786563056699,1272,0.9117035210132599,5.435318410396576,0.438544921875
5190,14584,183.59375,1835.9375,-0.007269477951922454,5.693884044885635,2.006426889449358,0.114501953125,0.003476202029560227,2.193210590595088,1205,0.9146287387609482,5.331175510883331,0.4407275390625
5200,14611,183.78125,1837.8125,-0.003173730045091361,8.383708503097296,1.972637863829732,0.08837890625,0.003931233990442706,2.1850039996467707,1294,0.9147938293218613,5.321587388515472,0.4398388671875
5210,14634,190.13125,1901.3125,-0.007673565000004601,8.764605842530727,1.9663860127329826,0.1142578125,0.003960105728765484,2.193405967334951,1403,0.9152183312177659,5.15561164855957,0.4423828125
5220,14658,188.4625,1884.625,-0.0062852464616298676,14.063388351351023,1.9962474182248116,0.1715087890625,0.006340979729429819,2.1784011110739843,1342,0.9150172251462937,5.1104272055625914,0.44556640625
5230,14685,186.10625,1861.0625,-0.00670293319853954,16.350206021219492,2.0338306557387114,0.1138916015625,0.004684483948949492,2.188871546086666,1202,0.9137903076410293,5.209174027442932,0.450498046875
5240,14713,183.825,1838.25,-0.00580489551066421,8.511978562921286,2.0389525331556797,0.111083984375,0.004249932877428364,2.194874932791219,1381,0.9176366543769836,5.072296962738037,0.4482861328125
5250,14738,179.40625,1794.0625,-0.007750103250145912,8.997094556689262,2.009220050647855,0.1156005859375,0.00412946155120153,2.1795999316898254,1310,0.9183486819267273,5.135114785432815,0.4445703125
5260,14765,173.31875,1733.1875,-0.004808268466149457,15.583701744675636,2.041284166276455,0.1029052734375,0.0034925564359582495,2.184347831465338,1229,0.9203449088335037,5.03733625292778,0.4397607421875
5270,14791,167.44375,1674.4375,-0.010353685225709341,3.5007094256579876,2.059276722371578,0.1307373046875,0.0042745137980091386,2.180064410196997,1334,0.9196071827411652,5.055084506273269,0.4397119140625
5280,14819,167.2125,1672.125,-0.0022375609260052443,61.293800592422485,1.9182014018297195,0.1016845703125,0.004055983799844398,2.1793958946579295,1297,0.9190887743234635,5.109623744487762,0.4400048828125
5290,14845,166.95625,1669.5625,-0.005899221636354923,12.844524651765823,1.9341028835624456,0.100341796875,0.003233033090509707,2.1897617248142818,1301,0.916439272761345,5.084513874053955,0.44013671875
5300,14871,171.025,1710.25,-0.006748263956978917,2.445451684296131,2.022401664406061,0.1363525390625,0.004037276761664543,2.1862837250573,1355,0.9130109184980393,5.119971311092376,0.4388623046875
5310,14900,168.9125,1689.125,-0.005766577334725298,9.67667581886053,1.9615714102983475,0.093994140625,0.004058119902765611,2.175315426382997,1269,0.9173351085186005,5.0393709945678715,0.4410205078125
5320,14922,173.49375,1734.9375,-0.006822046969318762,4.324403882026672,2.022051330655813,0.095458984375,0.0039261668571271,2.1880811622408936,1334,0.9129909521341324,5.147025237083435,0.4455517578125
5330,14946,177.56875,1775.6875,-0.009462862581131049,2.9682357627898455,2.0677925534546375,0.13623046875,0.003799029116635211,2.189319304296195,1295,0.9157936596870422,4.998828189373016,0.446083984375
5340,14974,174.14375,1741.4375,-0.0027708546695066616,73.38238403201103,1.9326175060123205,0.0869140625,0.003032338951015845,2.1697849522896275,1255,0.9135259515047074,5.179061160087586,0.453369140625
5350,14998,184.84375,1848.4375,-0.006025261274771765,6.9499592036008835,2.0305802784860134,0.124267578125,0.005854812443431001,2.186138602068276,1208,0.9118968838453293,5.191979324817657,0.459296875
5360,15024,188.15,1881.5,-0.0072909338341560215,3.312738651409745,1.95698251016438,0.101806640625,0.0034937352193082916,2.1946790811342254,1253,0.9143270945549011,5.191317763328552,0.462509765625
5370,15049,192.3125,1923.125,-0.004843983435421251,19.34153790026903,1.9957185238599777,0.1282958984375,0.0026773987883643713,2.1813664915955377,1320,0.9153509294986725,5.219185030460357,0.4603955078125
5380,15077,193.8375,1938.375,-0.006285833253059536,7.885399542748928,1.9238325729966164,0.071533203125,0.0023969096946530044,2.182473993413097,1315,0.9167759048938752,5.114431176185608,0.45193359375
5390,15102,191.75,1917.5,-0.004071081581059843,9.37489807792008,2.0384367369115353,0.111572265625,0.003508570578560466,2.1893833480527056,1387,0.9179608100652694,5.167613518238068,0.44908203125
5400,15127,195.025,1950.25,-0.0008316553867189214,46.223322585225105,1.998247405514121,0.0548095703125,0.0023994439688976854,2.1876304391132604,1288,0.9204601317644119,5.150613205432892,0.448330078125
5410,15155,189.2625,1892.625,-0.005197377147851512,2.8465560153126717,2.041092775762081,0.1220703125,0.0028410647937562317,2.188793890163089,1146,0.9184531164169312,5.231061282157898,0.444755859375
5420,15180,184.14375,1841.4375,-0.0017925904248841107,43.11271043121815,1.9642547853291035,0.1090087890625,0.0038611633972323034,2.1849380902103275,1210,0.9207115119695664,5.2029622006416325,0.4405810546875
5430,15209,177.2375,1772.375,-0.0066344682418275625,16.938173554837704,1.9493594523519278,0.1162109375,0.004951908143084438,2.18407264866776,1288,0.9205923563241959,5.261688501834869,0.439130859375
5440,15237,174.5375,1745.375,-0.003892514912877232,2.0337597420439124,2.0774202793836594,0.0933837890625,0.002604214401799254,2.1914437360326096,1338,0.9237548315525055,5.080421726703644,0.43427734375
5450,15258,173.7,1737.0,-0.006276902116951533,14.890449225902557,1.9401637110859156,0.0811767578125,0.0032745697972131893,2.1803834525129306,1398,0.925850561261177,4.981617629528046,0.431591796875
5460,15285,167.7,1677.0,-0.004681902428274043,6.893945023417473,1.9942883774638176,0.096435546875,0.0032969561143545434,2.1807864577957603,1296,0.9219094341993332,4.952662742137909,0.430595703125
5470,15313,161.525,1615.25,-0.0016101757864817046,45.72895975038409,1.8749765697866678,0.068603515625,0.0037244378290779423,2.151858923788664,1367,0.9219981288909912,4.872255911827088,0.429951171875
5480,15337,160.96875,1609.6875,-0.003937698784284294,31.772363282740116,2.0425218790769577,0.1168212890625,0.005437426603748463,2.181098382832877,1241,0.9169050860404968,5.044166338443756,0.439404296875
5490,15362,165.73125,1657.3125,-0.0074644038249971345,10.529175065457821,1.9936209917068481,0.1312255859375,0.004775063734996365,2.18803013009027,1257,0.9158112925291061,4.996973657608033,0.4442724609375
5500,15390,165.0125,1650.125,-0.003416211940930225,66.23581902682781,1.9253127183765173,0.075927734375,0.002880985543015413,2.183401650136811,1322,0.9069466429948807,4.948058918714524,0.4459814453125
5510,15414,167.3375,1673.375,-0.005761553125921637,18.484731294214725,2.0364061389118433,0.106201171875,0.002545306233514566,2.1946051547293455,1165,0.906049576997757,4.942520636320114,0.4525439453125
5520,15441,175.8125,1758.125,-0.0055929289519554,14.006110794842243,1.9388163555413485,0.1304931640625,0.0032868856251297984,2.1849487783780264,1242,0.9061693066358566,4.954680448770523,0.45748046875
5530,15467,176.24375,1762.4375,-0.008025377741432749,5.718587893992662,2.0208626613020897,0.1207275390625,0.003977373955422081,2.1895604756218106,1231,0.9079928278923035,4.909441109895706,0.4587255859375
5540,15492,181.5875,1815.875,-0.004160576645517722,18.79860506951809,1.9306437596678734,0.119384765625,0.003862327605020255,2.1897164868461982,1241,0.9119477444887161,4.785268853902817,0.4604833984375
5550,15515,175.89375,1758.9375,-0.008138499804772437,2.844278821721673,2.062267702072859,0.13623046875,0.003548780474375235,2.1909986420489416,1252,0.9137109905481339,4.77962437748909,0.4611474609375
5560,15544,180.425,1804.25,-0.0019060223130509257,9.59602977707982,1.927402613684535,0.0556640625,0.002036327899986645,2.181897076036263,1254,0.9175533908605575,4.801684156656266,0.466767578125
5570,15568,186.70625,1867.0625,-0.0033193189301528037,8.818718925118446,1.937019906938076,0.1075439453125,0.0036222125145286554,2.176118340209671,1239,0.9221320360898971,4.704009574651718,0.4717529296875
5580,15592,186.26875,1862.6875,-0.0046422953746514395,8.033663157373667,1.9815399423241615,0.1170654296875,0.0034292222517251503,2.1817364222328384,1270,0.9298008298873901,4.53378126502037,0.464921875
5590,15617,191.11875,1911.1875,-0.006621011882089078,3.9125844351947308,1.9769052919000387,0.1298828125,0.004411478876136243,2.1790350861579935,1283,0.9323686945438385,4.515390201807022,0.4603955078125
5600,15642,188.8875,1888.875,-0.007892500070738606,3.6993157640099525,2.004585023969412,0.1263427734375,0.0035865143399860244,2.192127642310028,1357,0.9415414732694626,4.481093494892121,0.4562744140625
5610,15667,189.04375,1890.4375,-0.0036891162453684956,13.767473604530096,2.027690565213561,0.060302734375,0.0027158660122950096,2.1877826458007426,1129,0.9447864371538163,4.4430832982063295,0.4505908203125
5620,15693,188.36875,1883.6875,-0.007124611176550388,9.03002467751503,1.9412323199212551,0.1009521484375,0.004069636101121432,2.186064514798777,1278,0.9492484122514725,4.352356383800506,0.4474853515625
5630,15721,184.3125,1843.125,-0.010280131216859445,2.2341511994600296,1.93557658046484,0.10546875,0.0033233324138564058,2.173681863433426,1206,0.9477851569652558,4.359215624332428,0.4456103515625
5640,15746,183.59375,1835.9375,-0.007378509792033583,9.50723261386156,1.9919784497469664,0.136474609375,0.004170157808403019,2.1877804910302614,1175,0.9453318703174591,4.492505865097046,0.444091796875
5650,15772,179.93125,1799.3125,-0.0030161430331645533,25.1685833260417,1.8911214862018824,0.073974609375,0.003759641826036386,2.1879597900395416,1285,0.9452324819564819,4.53462013721466,0.44201171875
5660,15795,181.80625,1818.0625,-0.008116411627270281,4.791862137615681,2.0252210050821304,0.074462890625,0.0033891706152644474,2.176195278071842,1260,0.9435043317079544,4.608644404411316,0.437978515625
5670,15822,186.14375,1861.4375,-0.009812817253987305,4.086838122457266,1.9949296563863754,0.139892578125,0.0037416758641484194,2.1825643560505545,1271,0.941593861579895,4.6913705468177795,0.4339892578125
5680,15849,185.20625,1852.0625,-0.003626499543315731,9.144605495035648,1.8875615894794464,0.058837890625,0.0026274752908648225,2.181800770004886,1102,0.9420242816209793,4.630140392780304,0.433486328125
5690,15874,186.86875,1868.6875,-0.007424559269566089,7.356452599167824,2.0496719889342785,0.120361328125,0.005355234745366033,2.180922210475505,1288,0.9421075373888016,4.626354074478149,0.4319140625
5700,15900,181.1875,1811.875,-0.005163772817468271,7.852694783359766,1.8558444865047932,0.09619140625,0.003893394055921817,2.1840473748400067,1270,0.9445530056953431,4.517649524211883,0.43607421875
5710,15926,177.25,1772.5,-0.005412797487224452,19.746010970324278,1.971001710742712,0.0859375,0.0033240897646464873,2.176714028904317,1338,0.9410584777593612,4.549855356216431,0.4345556640625
5720,15952,176.2125,1762.125,-0.005363920179661363,28.159997180104256,1.957146367058158,0.0743408203125,0.003910392424586462,2.178076574714652,1254,0.9367658799886703,4.670077540874481,0.434169921875
5730,15977,178.33125,1783.3125,-0.005715361345210113,6.886268615722656,1.9728056583553553,0.0826416015625,0.002955230123916408,2.1690508997939517,1165,0.9369326937198639,4.730350706577301,0.4358740234375
5740,16001,177.11875,1771.1875,-0.009339775744592771,2.192656950093806,2.049243286252022,0.1119384765625,0.005217564110353123,2.177491929056232,1268,0.9359914708137512,4.730513343811035,0.4362646484375
5750,16029,178.59375,1785.9375,-0.0006289400189416483,46.72496511042118,1.920063879340887,0.072021484375,0.0047325988016382325,2.1804058678023854,1167,0.9332495045661926,4.898625168800354,0.4409521484375
5760,16060,185.15,1851.5,-0.005101301270769909,14.706131778657436,1.8683516178280115,0.0877685546875,0.0031589122518198565,2.1592288796185484,1241,0.9341818171739579,4.820477283000946,0.438974609375
5770,16083,190.6875,1906.875,-0.0074144389654975384,2.3046409944072366,2.0566006377339363,0.115478515625,0.003207618443411775,2.1913833650802212,1375,0.9323970377445221,4.830037877559662,0.43994140625
5780,16107,190.93125,1909.3125,-0.009408428202732466,2.0329374289140105,2.0514026433229446,0.130126953125,0.00495070173201384,2.193563548918137,1360,0.9322205770015717,4.810698564052582,0.4413720703125
5790,16135,181.08125,1810.8125,-0.007862041748012416,7.415704984217882,1.971886893734336,0.099365234375,0.0032998764945659786,2.1850527204779016,1334,0.9317182159423828,4.799892332553863,0.43880859375
5800,16159,178.4125,1784.125,-0.009809662704356015,5.411901643499732,2.047516565769911,0.128662109375,0.0033860924158943817,2.193557711771977,1261,0.9240003961324692,4.996940662860871,0.43779296875
5810,16189,180.85,1808.5,-0.005633778258925304,10.060785111039877,1.9350054748356342,0.1253662109375,0.004448740261068451,2.1917910963117877,1220,0.9257460802793502,5.020449845790863,0.4448193359375
5820,16215,176.95625,1769.5625,-0.006531081540742889,114.15848211944103,1.9917339440435171,0.1014404296875,0.005379652458941564,2.1809747558585597,1346,0.9227668303251266,5.082974052429199,0.4444970703125
5830,16240,172.4375,1724.375,-0.004459494710317813,34.907332226634026,2.0371336489915848,0.10205078125,0.00446132443175884,2.1928685869412594,1212,0.9204512703418731,5.095982902050018,0.44017578125
5840,16266,174.29375,1742.9375,-0.00768962103757076,3.930007293820381,1.9824179913848639,0.0894775390625,0.0028565742177306674,2.1921371223395454,1389,0.9214026904106141,5.006012563705444,0.445458984375
5850,16293,176.95625,1769.5625,-0.005237316421698779,8.26481767743826,1.953263832256198,0.0672607421875,0.0021517004097404424,2.16666160207684,1206,0.92361079454422,4.836851887702942,0.4447021484375
5860,16319,180.5375,1805.375,-0.009531710784358438,3.1282763993367553,2.030825676396489,0.1075439453125,0.0032134938664967194,2.1769281438769816,1318,0.9233005487918854,4.8430226612091065,0.4472607421875
5870,16345,180.39375,1803.9375,-0.0023207624908536673,13.01948893070221,1.839548785239458,0.1119384765625,0.004356478490080917,2.1626479812871544,1263,0.9223380678892136,4.904891827106476,0.4491015625
5880,16370,183.975,1839.75,-0.006807259516790509,3.835428386926651,1.9764657765626907,0.1209716796875,0.0024681916474946775,2.177104163366498,1296,0.91730797290802,5.025236024856567,0.44828125
5890,16395,189.31875,1893.1875,-0.003947765755583532,46.48690786957741,1.8983884248882532,0.1099853515625,0.0031970811614883132,2.180585867416916,1197,0.9185683101415634,5.109183995723725,0.45919921875
5900,16421,195.38125,1953.8125,-0.005902764009078965,6.595885258167982,1.9796554129570723,0.0859375,0.0035754538930632407,2.1822727733574725,1351,0.925834943652153,5.029856646060944,0.4596484375
5910,16444,200.64375,2006.4375,-0.004983029401046224,8.252276487648487,2.044387102127075,0.111328125,0.006730838309522369,2.182516973961382,1364,0.9275015825033188,4.990999145507812,0.4534326171875
5920,16474,200.36875,2003.6875,-0.005501616629771888,55.50241047143936,1.836273830384016,0.0926513671875,0.001821109051888925,2.1906356733481185,1227,0.9317766201496124,4.945938686132431,0.4573876953125
5930,16497,208.925,2089.25,-0.00020225855405442417,44.64489471167326,1.9275993201881647,0.080322265625,0.00442964373723953,2.168501399006932,1291,0.9327256435155868,5.071777163743973,0.4618798828125
5940,16524,202.8,2028.0,-0.002103537495713681,15.531379610300064,2.012055216357112,0.074951171875,0.0029422449006233364,2.18498147745974,1383,0.9308016663789749,5.233733230829239,0.458017578125
5950,16553,198.45,1984.5,-0.00430872492142953,19.159720316529274,1.9281058460474014,0.0755615234375,0.0026386108838778455,2.184244611940461,1187,0.929352554678917,5.352708839178085,0.454970703125
5960,16576,197.74375,1977.4375,-0.004941591992974281,10.42702366411686,2.0416051000356674,0.0870361328125,0.003562933095963672,2.1899722090920957,1391,0.9275837606191635,5.382895231246948,0.4538818359375
5970,16604,189.70625,1897.0625,-0.006995757925324142,6.4627751633524895,1.9372964203357697,0.08837890625,0.0035436949183349498,2.189973073563879,1312,0.9299156600236893,5.223177583217621,0.453271484375
5980,16632,183.0375,1830.375,-0.009106230427278206,3.4786565992981195,2.0359198581427336,0.1295166015625,0.003762650114367716,2.18272418179922,1332,0.9310370630025864,5.169161365032196,0.4499853515625
5990,16655,170.05,1700.5,-0.00813072855817154,8.808261698111892,2.0616507567465305,0.13330078125,0.006171825443743728,2.191480083135888,1363,0.9274484783411026,5.110323238372803,0.442265625
6000,16683,170.65625,1706.5625,-0.006044193665729836,19.452815987169743,1.9757929798215628,0.0989990234375,0.002647704226546921,2.1689896677058482,1285,0.9203461873531341,5.2149410772323606,0.4430126953125
6010,16711,169.19375,1691.9375,-0.005729562893975526,4.688042066991329,2.017326273024082,0.1129150390625,0.0021275333856465295,2.182819114880166,1248,0.9190279543399811,5.1395795750617985,0.446318359375
6020,16735,162.11875,1621.1875,-0.008712311304407194,1.4928958741948009,2.0549065694212914,0.125,0.0031826019403524697,2.1863928100980146,1237,0.9199218553304672,5.051865712404251,0.447578125
6030,16762,169.2375,1692.375,-0.005891089836950414,7.309013031423092,1.9373713042587042,0.090087890625,0.003590803360566497,2.1767528130890605,1134,0.9190349227190018,4.975429548025131,0.45240234375
6040,16790,177.025,1770.25,-0.004032807235489599,10.211273908615112,1.836125148460269,0.114501953125,0.003853296906527248,2.1746242912272677,1211,0.9208187144994736,4.873216284513473,0.4530859375
6050,16812,184.00625,1840.0625,-0.009289759356761351,5.856249753385782,2.0257010217756033,0.140869140625,0.00477287911780877,2.186885042554667,1195,0.9228628891706466,4.726004580259323,0.4541455078125
6060,16837,185.475,1854.75,-0.004950491260387935,45.38629999384284,1.985694520175457,0.0958251953125,0.0037498968704312574,2.1761113011282975,1290,0.9236392706632615,4.781882078647613,0.453671875
6070,16863,193.7625,1937.625,-0.007985228803590871,4.471510699018836,2.0245457403361797,0.0972900390625,0.004893481887847884,2.181458512422733,1303,0.9239752388000488,4.836881220340729,0.448896484375
6080,16886,196.19375,1961.9375,-0.0020157613907940686,10.029415924102068,1.9796250499784946,0.0733642578125,0.003916741279681446,2.1687753107691075,1270,0.9298116153478623,4.706598801612854,0.454560546875
6090,16912,200.11875,2001.1875,-0.0012558434682432562,10.79131929576397,1.8974851071834564,0.07275390625,0.0022548623819602653,2.179673410566112,1259,0.9312608414888381,4.816084325313568,0.456220703125
6100,16936,201.4125,2014.125,-0.005560893449001014,5.7435097843408585,2.0036169718950987,0.0843505859375,0.004748268682305934,2.179643318676779,1178,0.9381437283754349,4.732346765995025,0.4568310546875
6110,16962,200.5375,2005.375,-0.006817791174398735,3.9664171040058136,2.0049810223281384,0.123046875,0.00426952077941678,2.187739769501603,1297,0.9400640988349914,4.834675509929657,0.4568505859375
6120,16988,206.4125,2064.125,-0.00606913334922865,3.0200649481266737,2.015736550092697,0.1190185546875,0.004654459058656357,2.1912975605069436,1264,0.9391381764411926,4.837062339782715,0.4540185546875
6130,17013,200.15625,2001.5625,-0.007061236377921887,7.078480485826731,2.0154317263513803,0.092041015625,0.00476364861606271,2.1778116965271326,1231,0.9432817429304123,4.697868463993072,0.4460302734375
6140,17040,199.75625,1997.5625,-0.00521110363479238,46.93034917116165,1.9000245109200478,0.076171875,0.0027940303589275572,2.1393069863547947,1248,0.94361283659935,4.793339822292328,0.44662109375
6150,17067,202.5875,2025.875,-0.004281719360733405,37.58161382749677,1.9139146134257317,0.0712890625,0.0027218492177780718,2.1780536701828264,1158,0.9425983887910843,4.907113283872604,0.446103515625
6160,17090,199.9875,1999.875,-0.007075298723066226,3.3035544082522392,2.0675660856068134,0.1112060546875,0.002801078953780234,2.1870317623724818,1248,0.9444844567775726,4.8684452688694,0.451982421875
6170,17116,199.225,1992.25,-0.007152737278374843,8.378107283264399,1.9253942370414734,0.0885009765625,0.0034306682591704885,2.1802331205822503,1246,0.9482781934738159,4.737770293951034,0.4537939453125
6180,17141,198.95625,1989.5625,-0.003076677647186443,40.331040658056736,1.9672042578458786,0.0767822265625,0.004701037010818254,2.1824014349568683,1259,0.9461090415716171,4.949786487817764,0.4529931640625
6190,17166,200.975,2009.75,-0.008363804561668076,2.9498228188604116,2.0505237095057964,0.1322021484375,0.004409092391142622,2.184298115319407,1189,0.9489455902576447,4.8210146725177765,0.4521875
6200,17196,197.0125,1970.125,-0.006774841342121363,5.026806935667992,1.8978915065526962,0.115478515625,0.0021850779448868707,2.1637252728554586,1220,0.947871019244194,4.733671315908432,0.4498095703125
6210,17220,191.59375,1915.9375,-0.0063097466045292094,5.717914506793022,1.9526743274182081,0.1026611328125,0.0027825825891341083,2.1811515294718946,1317,0.9447398430109024,4.693676162958145,0.4492724609375
6220,17247,189.3125,1893.125,-0.0065043020294979215,15.889632947742939,1.8771834168583155,0.0875244140625,0.003993177149823168,2.158729462021074,1290,0.9459405839443207,4.701050006151199,0.4526806640625
6230,17270,184.76875,1847.6875,-0.0044026190880686045,8.920266050845385,2.025002460926771,0.0611572265625,0.0023961480910656974,2.189885386253893,1255,0.9443047332763672,4.752676047086716,0.4534228515625
6240,17298,187.04375,1870.4375,-0.007436299885739572,18.225003980100155,1.9513497240841389,0.0692138671875,0.002261431764054578,2.182305067755094,1269,0.943421590924263,4.7455990803241725,0.4522802734375
6250,17325,188.08125,1880.8125,-0.00338498545170296,36.524374060332775,1.80046327970922,0.0640869140625,0.0025334147048852174,2.1842422309101557,1093,0.9426996165513992,4.799853503704071,0.4509716796875
6260,17351,194.00625,1940.0625,-0.007815283999661915,6.0385989509522915,1.9280888251960278,0.0965576171875,0.0025380450097145513,2.1722978346777984,1257,0.9437464982271194,4.753979203701019,0.4461962890625
6270,17375,202.0875,2020.875,-0.006482025171862915,4.123757265508175,1.947051839902997,0.1173095703125,0.0032400530617451295,2.18355555559583,1252,0.9409068417549133,4.94452303647995,0.4480322265625
6280,17400,205.01875,2050.1875,-0.004935726668918505,19.362527705729008,1.962518349289894,0.0882568359375,0.0031164453330347897,2.191863869929201,1305,0.9402056670188904,4.96527853012085,0.4466015625
6290,17426,209.96875,2099.6875,-0.006384721011272632,6.740026313811541,1.9267128929495811,0.1129150390625,0.0030958737625041977,2.1857831028857277,1101,0.9418431979417801,4.903702592849731,0.4457958984375
6300,17451,209.39375,2093.9375,-0.0050811516848625615,3.612755686044693,1.944265915080905,0.096435546875,0.002727678643168474,2.1870055234411234,1292,0.9439661961793899,4.98394882440567,0.4482861328125
6310,17477,213.75,2137.5,-0.008318828695337288,3.698807841166854,2.0636809580028057,0.115478515625,0.0034660442179301754,2.1937113385072275,1261,0.9467409706115723,5.0469737720489505,0.446982421875
6320,17500,215.03125,2150.3125,-0.006013474354404025,10.967600010335445,2.0031087175011635,0.1082763671875,0.0034004814915533643,2.185689079820343,1372,0.9489251041412353,5.078546140193939,0.4426416015625
6330,17528,214.53125,2145.3125,-0.008071621174167376,10.76484102010727,1.9132108446210623,0.1185302734375,0.0037313476932467893,2.177435965052811,1265,0.9483148032426834,5.163113090991974,0.443310546875
6340,17551,216.175,2161.75,-0.004628033573681023,12.241193374618888,2.0537460818886757,0.10888671875,0.003587600185710471,2.1692280685375893,1326,0.9504596835374832,5.0912134647369385,0.44349609375
6350,17578,214.925,2149.25,-0.008912296456401236,3.577143279835582,1.9243742320686579,0.0926513671875,0.005270229132293025,2.1850554136499873,1240,0.953469785451889,4.929344749450683,0.441904296875
